"year","code","value","system","subtype"
1951,"AKCLIM_EBS_ICE_64.25_163.5",74,"EBS","climate"
1952,"AKCLIM_EBS_ICE_64.25_163.5",82,"EBS","climate"
1953,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1954,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1955,"AKCLIM_EBS_ICE_64.25_163.5",97,"EBS","climate"
1956,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1957,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1958,"AKCLIM_EBS_ICE_64.25_163.5",95,"EBS","climate"
1959,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1960,"AKCLIM_EBS_ICE_64.25_163.5",90,"EBS","climate"
1961,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1962,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1963,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1964,"AKCLIM_EBS_ICE_64.25_163.5",97,"EBS","climate"
1965,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1966,"AKCLIM_EBS_ICE_64.25_163.5",71,"EBS","climate"
1967,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1968,"AKCLIM_EBS_ICE_64.25_163.5",92,"EBS","climate"
1969,"AKCLIM_EBS_ICE_64.25_163.5",95,"EBS","climate"
1970,"AKCLIM_EBS_ICE_64.25_163.5",92,"EBS","climate"
1971,"AKCLIM_EBS_ICE_64.25_163.5",84,"EBS","climate"
1972,"AKCLIM_EBS_ICE_64.25_163.5",92,"EBS","climate"
1973,"AKCLIM_EBS_ICE_64.25_163.5",95,"EBS","climate"
1974,"AKCLIM_EBS_ICE_64.25_163.5",90,"EBS","climate"
1975,"AKCLIM_EBS_ICE_64.25_163.5",95,"EBS","climate"
1976,"AKCLIM_EBS_ICE_64.25_163.5",92,"EBS","climate"
1977,"AKCLIM_EBS_ICE_64.25_163.5",93,"EBS","climate"
1978,"AKCLIM_EBS_ICE_64.25_163.5",100,"EBS","climate"
1979,"AKCLIM_EBS_ICE_64.25_163.5",65,"EBS","climate"
1980,"AKCLIM_EBS_ICE_64.25_163.5",70,"EBS","climate"
1981,"AKCLIM_EBS_ICE_64.25_163.5",73,"EBS","climate"
1982,"AKCLIM_EBS_ICE_64.25_163.5",93,"EBS","climate"
1983,"AKCLIM_EBS_ICE_64.25_163.5",78,"EBS","climate"
1984,"AKCLIM_EBS_ICE_64.25_163.5",82,"EBS","climate"
1985,"AKCLIM_EBS_ICE_64.25_163.5",80,"EBS","climate"
1986,"AKCLIM_EBS_ICE_64.25_163.5",80,"EBS","climate"
1987,"AKCLIM_EBS_ICE_64.25_163.5",87,"EBS","climate"
1988,"AKCLIM_EBS_ICE_64.25_163.5",78,"EBS","climate"
1989,"AKCLIM_EBS_ICE_64.25_163.5",68,"EBS","climate"
1990,"AKCLIM_EBS_ICE_64.25_163.5",90,"EBS","climate"
1991,"AKCLIM_EBS_ICE_64.25_163.5",90,"EBS","climate"
1992,"AKCLIM_EBS_ICE_64.25_163.5",97,"EBS","climate"
1993,"AKCLIM_EBS_ICE_64.25_163.5",80,"EBS","climate"
1994,"AKCLIM_EBS_ICE_64.25_163.5",70,"EBS","climate"
1995,"AKCLIM_EBS_ICE_64.25_163.5",85,"EBS","climate"
1996,"AKCLIM_EBS_ICE_64.25_163.5",69,"EBS","climate"
1997,"AKCLIM_EBS_ICE_64.25_163.5",70,"EBS","climate"
1998,"AKCLIM_EBS_ICE_64.25_163.5",75,"EBS","climate"
1999,"AKCLIM_EBS_ICE_64.25_163.5",92,"EBS","climate"
2000,"AKCLIM_EBS_ICE_64.25_163.5",60,"EBS","climate"
2001,"AKCLIM_EBS_ICE_64.25_163.5",82,"EBS","climate"
2002,"AKCLIM_EBS_ICE_64.25_163.5",72,"EBS","climate"
2003,"AKCLIM_EBS_ICE_64.25_163.5",58,"EBS","climate"
2004,"AKCLIM_EBS_ICE_64.25_163.5",73,"EBS","climate"
2005,"AKCLIM_EBS_ICE_64.25_163.5",71,"EBS","climate"
2006,"AKCLIM_EBS_ICE_64.25_163.5",81,"EBS","climate"
2007,"AKCLIM_EBS_ICE_64.25_163.5",72,"EBS","climate"
2008,"AKCLIM_EBS_ICE_64.25_163.5",86,"EBS","climate"
2009,"AKCLIM_EBS_ICE_64.25_163.5",79,"EBS","climate"
2010,"AKCLIM_EBS_ICE_64.25_163.5",87,"EBS","climate"
2011,"AKCLIM_EBS_ICE_64.25_163.5",78,"EBS","climate"
2012,"AKCLIM_EBS_ICE_64.25_163.5",83,"EBS","climate"
2013,"AKCLIM_EBS_ICE_64.25_163.5",75,"EBS","climate"
2014,"AKCLIM_EBS_ICE_64.25_163.5",72,"EBS","climate"
2015,"AKCLIM_EBS_ICE_64.25_163.5",71,"EBS","climate"
2016,"AKCLIM_EBS_ICE_64.25_163.5",53,"EBS","climate"
1950,"AKCLIM_EBS_ICE_58.75_170.5",35,"EBS","climate"
1951,"AKCLIM_EBS_ICE_58.75_170.5",34,"EBS","climate"
1952,"AKCLIM_EBS_ICE_58.75_170.5",35,"EBS","climate"
1953,"AKCLIM_EBS_ICE_58.75_170.5",83,"EBS","climate"
1954,"AKCLIM_EBS_ICE_58.75_170.5",53,"EBS","climate"
1955,"AKCLIM_EBS_ICE_58.75_170.5",42,"EBS","climate"
1956,"AKCLIM_EBS_ICE_58.75_170.5",92,"EBS","climate"
1957,"AKCLIM_EBS_ICE_58.75_170.5",72,"EBS","climate"
1958,"AKCLIM_EBS_ICE_58.75_170.5",56,"EBS","climate"
1959,"AKCLIM_EBS_ICE_58.75_170.5",38,"EBS","climate"
1960,"AKCLIM_EBS_ICE_58.75_170.5",32,"EBS","climate"
1961,"AKCLIM_EBS_ICE_58.75_170.5",79,"EBS","climate"
1962,"AKCLIM_EBS_ICE_58.75_170.5",35,"EBS","climate"
1963,"AKCLIM_EBS_ICE_58.75_170.5",68,"EBS","climate"
1964,"AKCLIM_EBS_ICE_58.75_170.5",85,"EBS","climate"
1965,"AKCLIM_EBS_ICE_58.75_170.5",68,"EBS","climate"
1966,"AKCLIM_EBS_ICE_58.75_170.5",35,"EBS","climate"
1967,"AKCLIM_EBS_ICE_58.75_170.5",0,"EBS","climate"
1968,"AKCLIM_EBS_ICE_58.75_170.5",63,"EBS","climate"
1969,"AKCLIM_EBS_ICE_58.75_170.5",59,"EBS","climate"
1970,"AKCLIM_EBS_ICE_58.75_170.5",50,"EBS","climate"
1971,"AKCLIM_EBS_ICE_58.75_170.5",90,"EBS","climate"
1972,"AKCLIM_EBS_ICE_58.75_170.5",88,"EBS","climate"
1973,"AKCLIM_EBS_ICE_58.75_170.5",72,"EBS","climate"
1974,"AKCLIM_EBS_ICE_58.75_170.5",77,"EBS","climate"
1975,"AKCLIM_EBS_ICE_58.75_170.5",89,"EBS","climate"
1976,"AKCLIM_EBS_ICE_58.75_170.5",90,"EBS","climate"
1977,"AKCLIM_EBS_ICE_58.75_170.5",35,"EBS","climate"
1978,"AKCLIM_EBS_ICE_58.75_170.5",46,"EBS","climate"
1979,"AKCLIM_EBS_ICE_58.75_170.5",0,"EBS","climate"
1980,"AKCLIM_EBS_ICE_58.75_170.5",51,"EBS","climate"
1981,"AKCLIM_EBS_ICE_58.75_170.5",23,"EBS","climate"
1982,"AKCLIM_EBS_ICE_58.75_170.5",16,"EBS","climate"
1983,"AKCLIM_EBS_ICE_58.75_170.5",33,"EBS","climate"
1984,"AKCLIM_EBS_ICE_58.75_170.5",63,"EBS","climate"
1985,"AKCLIM_EBS_ICE_58.75_170.5",39,"EBS","climate"
1986,"AKCLIM_EBS_ICE_58.75_170.5",61,"EBS","climate"
1987,"AKCLIM_EBS_ICE_58.75_170.5",15,"EBS","climate"
1988,"AKCLIM_EBS_ICE_58.75_170.5",50,"EBS","climate"
1989,"AKCLIM_EBS_ICE_58.75_170.5",0,"EBS","climate"
1990,"AKCLIM_EBS_ICE_58.75_170.5",42,"EBS","climate"
1991,"AKCLIM_EBS_ICE_58.75_170.5",62,"EBS","climate"
1992,"AKCLIM_EBS_ICE_58.75_170.5",64,"EBS","climate"
1993,"AKCLIM_EBS_ICE_58.75_170.5",38,"EBS","climate"
1994,"AKCLIM_EBS_ICE_58.75_170.5",33,"EBS","climate"
1995,"AKCLIM_EBS_ICE_58.75_170.5",68,"EBS","climate"
1996,"AKCLIM_EBS_ICE_58.75_170.5",5,"EBS","climate"
1997,"AKCLIM_EBS_ICE_58.75_170.5",57,"EBS","climate"
1998,"AKCLIM_EBS_ICE_58.75_170.5",26,"EBS","climate"
1999,"AKCLIM_EBS_ICE_58.75_170.5",42,"EBS","climate"
2000,"AKCLIM_EBS_ICE_58.75_170.5",0,"EBS","climate"
2001,"AKCLIM_EBS_ICE_58.75_170.5",0,"EBS","climate"
2002,"AKCLIM_EBS_ICE_58.75_170.5",5,"EBS","climate"
2003,"AKCLIM_EBS_ICE_58.75_170.5",0,"EBS","climate"
2004,"AKCLIM_EBS_ICE_58.75_170.5",6,"EBS","climate"
2005,"AKCLIM_EBS_ICE_58.75_170.5",0,"EBS","climate"
2006,"AKCLIM_EBS_ICE_58.75_170.5",0,"EBS","climate"
2007,"AKCLIM_EBS_ICE_58.75_170.5",59,"EBS","climate"
2008,"AKCLIM_EBS_ICE_58.75_170.5",84,"EBS","climate"
2009,"AKCLIM_EBS_ICE_58.75_170.5",10,"EBS","climate"
2010,"AKCLIM_EBS_ICE_58.75_170.5",80,"EBS","climate"
2011,"AKCLIM_EBS_ICE_58.75_170.5",51,"EBS","climate"
2012,"AKCLIM_EBS_ICE_58.75_170.5",80,"EBS","climate"
2013,"AKCLIM_EBS_ICE_58.75_170.5",85,"EBS","climate"
2014,"AKCLIM_EBS_ICE_58.75_170.5",34,"EBS","climate"
2015,"AKCLIM_EBS_ICE_58.75_170.5",32,"EBS","climate"
2016,"AKCLIM_EBS_ICE_58.75_170.5",1,"EBS","climate"
1950,"AKCLIM_EBS_ICE_57.75_164.5",24,"EBS","climate"
1951,"AKCLIM_EBS_ICE_57.75_164.5",22,"EBS","climate"
1952,"AKCLIM_EBS_ICE_57.75_164.5",22,"EBS","climate"
1953,"AKCLIM_EBS_ICE_57.75_164.5",58,"EBS","climate"
1954,"AKCLIM_EBS_ICE_57.75_164.5",43,"EBS","climate"
1955,"AKCLIM_EBS_ICE_57.75_164.5",35,"EBS","climate"
1956,"AKCLIM_EBS_ICE_57.75_164.5",88,"EBS","climate"
1957,"AKCLIM_EBS_ICE_57.75_164.5",68,"EBS","climate"
1958,"AKCLIM_EBS_ICE_57.75_164.5",35,"EBS","climate"
1959,"AKCLIM_EBS_ICE_57.75_164.5",74,"EBS","climate"
1960,"AKCLIM_EBS_ICE_57.75_164.5",35,"EBS","climate"
1961,"AKCLIM_EBS_ICE_57.75_164.5",57,"EBS","climate"
1962,"AKCLIM_EBS_ICE_57.75_164.5",41,"EBS","climate"
1963,"AKCLIM_EBS_ICE_57.75_164.5",74,"EBS","climate"
1964,"AKCLIM_EBS_ICE_57.75_164.5",68,"EBS","climate"
1965,"AKCLIM_EBS_ICE_57.75_164.5",29,"EBS","climate"
1966,"AKCLIM_EBS_ICE_57.75_164.5",54,"EBS","climate"
1967,"AKCLIM_EBS_ICE_57.75_164.5",19,"EBS","climate"
1968,"AKCLIM_EBS_ICE_57.75_164.5",31,"EBS","climate"
1969,"AKCLIM_EBS_ICE_57.75_164.5",32,"EBS","climate"
1970,"AKCLIM_EBS_ICE_57.75_164.5",44,"EBS","climate"
1971,"AKCLIM_EBS_ICE_57.75_164.5",91,"EBS","climate"
1972,"AKCLIM_EBS_ICE_57.75_164.5",75,"EBS","climate"
1973,"AKCLIM_EBS_ICE_57.75_164.5",41,"EBS","climate"
1974,"AKCLIM_EBS_ICE_57.75_164.5",84,"EBS","climate"
1975,"AKCLIM_EBS_ICE_57.75_164.5",70,"EBS","climate"
1976,"AKCLIM_EBS_ICE_57.75_164.5",87,"EBS","climate"
1977,"AKCLIM_EBS_ICE_57.75_164.5",7,"EBS","climate"
1978,"AKCLIM_EBS_ICE_57.75_164.5",9,"EBS","climate"
1979,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
1980,"AKCLIM_EBS_ICE_57.75_164.5",27,"EBS","climate"
1981,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
1982,"AKCLIM_EBS_ICE_57.75_164.5",42,"EBS","climate"
1983,"AKCLIM_EBS_ICE_57.75_164.5",5,"EBS","climate"
1984,"AKCLIM_EBS_ICE_57.75_164.5",29,"EBS","climate"
1985,"AKCLIM_EBS_ICE_57.75_164.5",26,"EBS","climate"
1986,"AKCLIM_EBS_ICE_57.75_164.5",43,"EBS","climate"
1987,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
1988,"AKCLIM_EBS_ICE_57.75_164.5",35,"EBS","climate"
1989,"AKCLIM_EBS_ICE_57.75_164.5",6,"EBS","climate"
1990,"AKCLIM_EBS_ICE_57.75_164.5",34,"EBS","climate"
1991,"AKCLIM_EBS_ICE_57.75_164.5",26,"EBS","climate"
1992,"AKCLIM_EBS_ICE_57.75_164.5",49,"EBS","climate"
1993,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
1994,"AKCLIM_EBS_ICE_57.75_164.5",22,"EBS","climate"
1995,"AKCLIM_EBS_ICE_57.75_164.5",37,"EBS","climate"
1996,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
1997,"AKCLIM_EBS_ICE_57.75_164.5",26,"EBS","climate"
1998,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
1999,"AKCLIM_EBS_ICE_57.75_164.5",83,"EBS","climate"
2000,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
2001,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
2002,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
2003,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
2004,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
2005,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
2006,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
2007,"AKCLIM_EBS_ICE_57.75_164.5",54,"EBS","climate"
2008,"AKCLIM_EBS_ICE_57.75_164.5",79,"EBS","climate"
2009,"AKCLIM_EBS_ICE_57.75_164.5",13,"EBS","climate"
2010,"AKCLIM_EBS_ICE_57.75_164.5",72,"EBS","climate"
2011,"AKCLIM_EBS_ICE_57.75_164.5",70,"EBS","climate"
2012,"AKCLIM_EBS_ICE_57.75_164.5",82,"EBS","climate"
2013,"AKCLIM_EBS_ICE_57.75_164.5",75,"EBS","climate"
2014,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
2015,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
2016,"AKCLIM_EBS_ICE_57.75_164.5",0,"EBS","climate"
1998,"PP_bloom_start",92,"EGOA",NA
1999,"PP_bloom_start",116,"EGOA",NA
2000,"PP_bloom_start",114,"EGOA",NA
2001,"PP_bloom_start",102,"EGOA",NA
2002,"PP_bloom_start",110,"EGOA",NA
2003,"PP_bloom_start",108,"EGOA",NA
2004,"PP_bloom_start",120,"EGOA",NA
2005,"PP_bloom_start",96,"EGOA",NA
2006,"PP_bloom_start",94,"EGOA",NA
2007,"PP_bloom_start",112,"EGOA",NA
2008,"PP_bloom_start",100,"EGOA",NA
2009,"PP_bloom_start",122,"EGOA",NA
2010,"PP_bloom_start",109,"EGOA",NA
2011,"PP_bloom_start",90,"EGOA",NA
2012,"PP_bloom_start",113,"EGOA",NA
2013,"PP_bloom_start",112,"EGOA",NA
2014,"PP_bloom_start",123,"EGOA",NA
2015,"PP_bloom_start",105,"EGOA",NA
2016,"PP_bloom_start",105,"EGOA",NA
2017,"PP_bloom_start",82,"EGOA",NA
2018,"PP_bloom_start",85,"EGOA",NA
2019,"PP_bloom_start",82,"EGOA",NA
1998,"PP_bloom_dur",108,"EGOA",NA
1999,"PP_bloom_dur",48,"EGOA",NA
2000,"PP_bloom_dur",33,"EGOA",NA
2001,"PP_bloom_dur",98,"EGOA",NA
2002,"PP_bloom_dur",44,"EGOA",NA
2003,"PP_bloom_dur",83,"EGOA",NA
2004,"PP_bloom_dur",30,"EGOA",NA
2005,"PP_bloom_dur",94,"EGOA",NA
2006,"PP_bloom_dur",71,"EGOA",NA
2007,"PP_bloom_dur",40,"EGOA",NA
2008,"PP_bloom_dur",95,"EGOA",NA
2009,"PP_bloom_dur",38,"EGOA",NA
2010,"PP_bloom_dur",91,"EGOA",NA
2011,"PP_bloom_dur",110,"EGOA",NA
2012,"PP_bloom_dur",65,"EGOA",NA
2013,"PP_bloom_dur",32,"EGOA",NA
2014,"PP_bloom_dur",35,"EGOA",NA
2015,"PP_bloom_dur",95,"EGOA",NA
2016,"PP_bloom_dur",95,"EGOA",NA
2017,"PP_bloom_dur",56,"EGOA",NA
2018,"PP_bloom_dur",37,"EGOA",NA
2019,"PP_bloom_dur",116,"EGOA",NA
1998,"PP_bloom_amp",1.983424353,"EGOA",NA
1999,"PP_bloom_amp",4.581978699,"EGOA",NA
2000,"PP_bloom_amp",7.52441353,"EGOA",NA
2001,"PP_bloom_amp",2.969145736,"EGOA",NA
2002,"PP_bloom_amp",5.620468069,"EGOA",NA
2003,"PP_bloom_amp",3.26130661,"EGOA",NA
2004,"PP_bloom_amp",4.170531704,"EGOA",NA
2005,"PP_bloom_amp",2.740393318,"EGOA",NA
2006,"PP_bloom_amp",3.964518524,"EGOA",NA
2007,"PP_bloom_amp",2.795369878,"EGOA",NA
2008,"PP_bloom_amp",1.945198061,"EGOA",NA
2009,"PP_bloom_amp",4.519307282,"EGOA",NA
2010,"PP_bloom_amp",2.058904906,"EGOA",NA
2011,"PP_bloom_amp",2.460350284,"EGOA",NA
2012,"PP_bloom_amp",2.878047224,"EGOA",NA
2013,"PP_bloom_amp",4.383202202,"EGOA",NA
2014,"PP_bloom_amp",4.58632436,"EGOA",NA
2015,"PP_bloom_amp",2.227943305,"EGOA",NA
2016,"PP_bloom_amp",2.758849549,"EGOA",NA
2017,"PP_bloom_amp",3.228608528,"EGOA",NA
2018,"PP_bloom_amp",2.949555942,"EGOA",NA
2019,"PP_bloom_amp",1.685317931,"EGOA",NA
2000,"CPR_diatom.abundance",0.363711107,"EGOA",NA
2001,"CPR_diatom.abundance",0.010665989,"EGOA",NA
2002,"CPR_diatom.abundance",0.368293804,"EGOA",NA
2003,"CPR_diatom.abundance",0.198053848,"EGOA",NA
2004,"CPR_diatom.abundance",0.045671004,"EGOA",NA
2005,"CPR_diatom.abundance",0.217951289,"EGOA",NA
2006,"CPR_diatom.abundance",-0.023821961,"EGOA",NA
2007,"CPR_diatom.abundance",-0.014720553,"EGOA",NA
2008,"CPR_diatom.abundance",0.277617337,"EGOA",NA
2009,"CPR_diatom.abundance",-0.477598233,"EGOA",NA
2010,"CPR_diatom.abundance",-0.089028735,"EGOA",NA
2011,"CPR_diatom.abundance",-0.415006373,"EGOA",NA
2012,"CPR_diatom.abundance",0.175372271,"EGOA",NA
2013,"CPR_diatom.abundance",-0.160065098,"EGOA",NA
2014,"CPR_diatom.abundance",-0.055617509,"EGOA",NA
2015,"CPR_diatom.abundance",0.188338032,"EGOA",NA
2016,"CPR_diatom.abundance",-0.062937008,"EGOA",NA
2017,"CPR_diatom.abundance",-0.174687337,"EGOA",NA
2018,"CPR_diatom.abundance",-0.221207563,"EGOA",NA
2000,"CPR_copepod.community.size",-0.066176883,"EGOA",NA
2001,"CPR_copepod.community.size",0.109252641,"EGOA",NA
2002,"CPR_copepod.community.size",-0.051118806,"EGOA",NA
2003,"CPR_copepod.community.size",-0.034043767,"EGOA",NA
2004,"CPR_copepod.community.size",-0.02756304,"EGOA",NA
2005,"CPR_copepod.community.size",-0.086359452,"EGOA",NA
2006,"CPR_copepod.community.size",0.03397134,"EGOA",NA
2007,"CPR_copepod.community.size",0.08618231,"EGOA",NA
2008,"CPR_copepod.community.size",-0.030996999,"EGOA",NA
2009,"CPR_copepod.community.size",0.054290239,"EGOA",NA
2010,"CPR_copepod.community.size",0.002640979,"EGOA",NA
2011,"CPR_copepod.community.size",0.046912792,"EGOA",NA
2012,"CPR_copepod.community.size",0.031752966,"EGOA",NA
2013,"CPR_copepod.community.size",0.042166619,"EGOA",NA
2014,"CPR_copepod.community.size",0.014003658,"EGOA",NA
2015,"CPR_copepod.community.size",-0.099639713,"EGOA",NA
2016,"CPR_copepod.community.size",-0.039198486,"EGOA",NA
2017,"CPR_copepod.community.size",0.043883251,"EGOA",NA
2018,"CPR_copepod.community.size",-0.011800031,"EGOA",NA
2000,"CPR_mesozoop.biomass",-0.065664217,"EGOA",NA
2001,"CPR_mesozoop.biomass",0.173657562,"EGOA",NA
2002,"CPR_mesozoop.biomass",0.044198706,"EGOA",NA
2003,"CPR_mesozoop.biomass",-0.015503053,"EGOA",NA
2004,"CPR_mesozoop.biomass",-0.089322,"EGOA",NA
2005,"CPR_mesozoop.biomass",0.102236946,"EGOA",NA
2006,"CPR_mesozoop.biomass",0.171036825,"EGOA",NA
2007,"CPR_mesozoop.biomass",-0.293239588,"EGOA",NA
2008,"CPR_mesozoop.biomass",0.101852031,"EGOA",NA
2009,"CPR_mesozoop.biomass",-0.213318564,"EGOA",NA
2010,"CPR_mesozoop.biomass",-0.24327035,"EGOA",NA
2011,"CPR_mesozoop.biomass",0.01007108,"EGOA",NA
2012,"CPR_mesozoop.biomass",0.12687928,"EGOA",NA
2013,"CPR_mesozoop.biomass",0.14604619,"EGOA",NA
2014,"CPR_mesozoop.biomass",0.067200656,"EGOA",NA
2015,"CPR_mesozoop.biomass",0.169765606,"EGOA",NA
2016,"CPR_mesozoop.biomass",0.019976083,"EGOA",NA
2017,"CPR_mesozoop.biomass",0.031621559,"EGOA",NA
2018,"CPR_mesozoop.biomass",-0.220809029,"EGOA",NA
2000,"CPR_sm.copepod.abundance",0.266967998,"EGOA",NA
2001,"CPR_sm.copepod.abundance",-0.095955939,"EGOA",NA
2002,"CPR_sm.copepod.abundance",0.195664335,"EGOA",NA
2003,"CPR_sm.copepod.abundance",0.140860733,"EGOA",NA
2004,"CPR_sm.copepod.abundance",0.049361085,"EGOA",NA
2005,"CPR_sm.copepod.abundance",0.073310874,"EGOA",NA
2006,"CPR_sm.copepod.abundance",0.000555336,"EGOA",NA
2007,"CPR_sm.copepod.abundance",-0.317248396,"EGOA",NA
2008,"CPR_sm.copepod.abundance",0.126391665,"EGOA",NA
2009,"CPR_sm.copepod.abundance",-0.367202584,"EGOA",NA
2010,"CPR_sm.copepod.abundance",-0.182985876,"EGOA",NA
2011,"CPR_sm.copepod.abundance",-0.054936532,"EGOA",NA
2012,"CPR_sm.copepod.abundance",0.123886775,"EGOA",NA
2013,"CPR_sm.copepod.abundance",-0.153546307,"EGOA",NA
2014,"CPR_sm.copepod.abundance",-0.033182201,"EGOA",NA
2015,"CPR_sm.copepod.abundance",0.206580341,"EGOA",NA
2016,"CPR_sm.copepod.abundance",-0.005998462,"EGOA",NA
2017,"CPR_sm.copepod.abundance",-0.018666413,"EGOA",NA
2018,"CPR_sm.copepod.abundance",0.057263613,"EGOA",NA
2000,"CPR_large.copepod.abundance",-0.003642078,"EGOA",NA
2001,"CPR_large.copepod.abundance",-0.02769101,"EGOA",NA
2002,"CPR_large.copepod.abundance",0.522035788,"EGOA",NA
2003,"CPR_large.copepod.abundance",0.265983909,"EGOA",NA
2004,"CPR_large.copepod.abundance",-0.158009212,"EGOA",NA
2005,"CPR_large.copepod.abundance",0.093362448,"EGOA",NA
2006,"CPR_large.copepod.abundance",0.111828897,"EGOA",NA
2007,"CPR_large.copepod.abundance",-0.221635663,"EGOA",NA
2008,"CPR_large.copepod.abundance",0.151201851,"EGOA",NA
2009,"CPR_large.copepod.abundance",0.038171002,"EGOA",NA
2010,"CPR_large.copepod.abundance",0.081289156,"EGOA",NA
2011,"CPR_large.copepod.abundance",-0.129640145,"EGOA",NA
2012,"CPR_large.copepod.abundance",-0.032402788,"EGOA",NA
2013,"CPR_large.copepod.abundance",0.279553644,"EGOA",NA
2014,"CPR_large.copepod.abundance",-0.162079622,"EGOA",NA
2015,"CPR_large.copepod.abundance",0.160503599,"EGOA",NA
2016,"CPR_large.copepod.abundance",-0.286337981,"EGOA",NA
2017,"CPR_large.copepod.abundance",-0.083854478,"EGOA",NA
2018,"CPR_large.copepod.abundance",-0.322628229,"EGOA",NA
1998,"SEWARD_LB_Calanoid.Spr",0.3914,"WGOA",NA
1999,"SEWARD_LB_Calanoid.Spr",0.1936,"WGOA",NA
2000,"SEWARD_LB_Calanoid.Spr",0.1585,"WGOA",NA
2001,"SEWARD_LB_Calanoid.Spr",0.1989,"WGOA",NA
2002,"SEWARD_LB_Calanoid.Spr",0.4195,"WGOA",NA
2003,"SEWARD_LB_Calanoid.Spr",0.2732,"WGOA",NA
2004,"SEWARD_LB_Calanoid.Spr",0.2973,"WGOA",NA
2005,"SEWARD_LB_Calanoid.Spr",0.3396,"WGOA",NA
2006,"SEWARD_LB_Calanoid.Spr",0.4918,"WGOA",NA
2007,"SEWARD_LB_Calanoid.Spr",0.1883,"WGOA",NA
2008,"SEWARD_LB_Calanoid.Spr",0.0815,"WGOA",NA
2009,"SEWARD_LB_Calanoid.Spr",0.1275,"WGOA",NA
2010,"SEWARD_LB_Calanoid.Spr",0.1689,"WGOA",NA
2011,"SEWARD_LB_Calanoid.Spr",0.1003,"WGOA",NA
2012,"SEWARD_LB_Calanoid.Spr",0.147,"WGOA",NA
2013,"SEWARD_LB_Calanoid.Spr",0.1974,"WGOA",NA
2014,"SEWARD_LB_Calanoid.Spr",0.2191,"WGOA",NA
2015,"SEWARD_LB_Calanoid.Spr",0.3423,"WGOA",NA
2016,"SEWARD_LB_Calanoid.Spr",0.3825,"WGOA",NA
2017,"SEWARD_LB_Calanoid.Spr",0.3461,"WGOA",NA
2018,"SEWARD_LB_Calanoid.Spr",0.3639,"WGOA",NA
1998,"SEWARD_LB_Euphaus.Spr",0.00487,"WGOA",NA
1999,"SEWARD_LB_Euphaus.Spr",0.0133,"WGOA",NA
2000,"SEWARD_LB_Euphaus.Spr",0.0117,"WGOA",NA
2001,"SEWARD_LB_Euphaus.Spr",0.0195,"WGOA",NA
2002,"SEWARD_LB_Euphaus.Spr",0.0489,"WGOA",NA
2003,"SEWARD_LB_Euphaus.Spr",0.0119,"WGOA",NA
2004,"SEWARD_LB_Euphaus.Spr",0.00833,"WGOA",NA
2005,"SEWARD_LB_Euphaus.Spr",0.0159,"WGOA",NA
2006,"SEWARD_LB_Euphaus.Spr",0.0176,"WGOA",NA
2007,"SEWARD_LB_Euphaus.Spr",0.0117,"WGOA",NA
2008,"SEWARD_LB_Euphaus.Spr",0.0164,"WGOA",NA
2009,"SEWARD_LB_Euphaus.Spr",0.0579,"WGOA",NA
2010,"SEWARD_LB_Euphaus.Spr",0.0143,"WGOA",NA
2011,"SEWARD_LB_Euphaus.Spr",0.00316,"WGOA",NA
2012,"SEWARD_LB_Euphaus.Spr",0.0547,"WGOA",NA
2013,"SEWARD_LB_Euphaus.Spr",0.0152,"WGOA",NA
2014,"SEWARD_LB_Euphaus.Spr",0.043,"WGOA",NA
2015,"SEWARD_LB_Euphaus.Spr",0.0106,"WGOA",NA
2016,"SEWARD_LB_Euphaus.Spr",0.00874,"WGOA",NA
2017,"SEWARD_LB_Euphaus.Spr",0.00536,"WGOA",NA
